date,author,lysis,lysis_temp,beads,bead_conc_mg_ml,wash1,wash2,elution,elution_temp,sample_type,sample_name,sample_volume,concentration,bead_beating,pretreatment_buffer,pretreatment_heating,target_type,target_name,cq,standard,unique_id
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.3,FALSE,Data_07693_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,33.42,FALSE,Data_07694_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,29.55,FALSE,Data_07695_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,28.86,FALSE,Data_07696_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,29.29,FALSE,Data_07697_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,30.76,FALSE,Data_07698_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,31.03,FALSE,Data_07699_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,30.81,FALSE,Data_07700_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP1,31.05,FALSE,Data_07701_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP1,30.86,FALSE,Data_07702_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP2,,FALSE,Data_07703_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,30.25,FALSE,Data_07704_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,30.67,FALSE,Data_07705_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,31.37,FALSE,Data_07706_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,32.24,FALSE,Data_07707_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,31.32,FALSE,Data_07708_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP2,32.12,FALSE,Data_07709_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P1,29.66,FALSE,Data_07710_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P1,29.26,FALSE,Data_07711_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,29.99,FALSE,Data_07712_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.24,FALSE,Data_07713_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,31.38,FALSE,Data_07714_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,31.31,FALSE,Data_07715_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,31.86,FALSE,Data_07716_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.16,FALSE,Data_07717_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.35,FALSE,Data_07718_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P2,29.73,FALSE,Data_07719_14032022
3/14/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P2,28.86,FALSE,Data_07720_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,30.08,FALSE,Data_07721_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,30.49,FALSE,Data_07722_14032022
3/14/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,30.56,FALSE,Data_07723_14032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Trach P1,31.3,FALSE,Data_07818_15032022
3/15/2022,Hyba,omega,70,,,BW1_T1,w2,h2o,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Trach P1,31.09,FALSE,Data_07819_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach P1,34.17,FALSE,Data_07820_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach P1,31.79,FALSE,Data_07821_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach P1,33.62,FALSE,Data_07822_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach P1,34.74,FALSE,Data_07823_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach. P2,,FALSE,Data_07824_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Trach. P2,28.61,FALSE,Data_07826_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Trach. P2,28.07,FALSE,Data_07827_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach. P2,31.65,FALSE,Data_07828_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach. P2,31.25,FALSE,Data_07829_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach. P2,31.66,FALSE,Data_07830_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Trach. P2,28.61,FALSE,Data_07885_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Trach. P2,28.07,FALSE,Data_07886_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach. P2,31.65,FALSE,Data_07887_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach. P2,31.25,FALSE,Data_07888_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,C. Trach. P2,31.66,FALSE,Data_07889_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,,FALSE,Data_07831_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,,FALSE,Data_07832_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P1,28.23,FALSE,Data_07833_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P1,27.51,FALSE,Data_07834_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,35.34,FALSE,Data_07835_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,26.08,FALSE,Data_07836_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,,FALSE,Data_07904_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,,FALSE,Data_07905_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P1,28.23,FALSE,Data_07906_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P1,27.51,FALSE,Data_07907_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,35.34,FALSE,Data_07908_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P1,26.08,FALSE,Data_07909_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,29.31,FALSE,Data_07837_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,29.3,FALSE,Data_07838_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,30.38,FALSE,Data_07839_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,29.04,FALSE,Data_07840_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P2,31.08,FALSE,Data_07841_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P2,29.68,FALSE,Data_07842_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,29.31,FALSE,Data_07910_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,29.3,FALSE,Data_07911_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,30.38,FALSE,Data_07912_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Exudate,,200,,,,,DNA,N. Gon P2,29.04,FALSE,Data_07913_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P2,31.08,FALSE,Data_07914_15032022
3/15/2022,Hyba,omega,70,,,,,,,Exudate,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,N. Gon P2,29.68,FALSE,Data_07915_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,23.86,FALSE,Data_07762_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,24.73,FALSE,Data_07763_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,,,Yes (Omega),SLX,70C for 15min,DNA,B. Pertussi,23.71,FALSE,Data_07764_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,B. Pertussi,24.7,FALSE,Data_07765_15032022
3/15/2022,Hyba,omega,,,,,,,,Swab,Omega,200,,,,,DNA,B. Pertussi,24.15,FALSE,Data_07766_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,27.48,FALSE,Data_07767_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,24.92,FALSE,Data_07768_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,23.86,FALSE,Data_07843_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,24.73,FALSE,Data_07844_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,23.71,FALSE,Data_07845_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,B. Pertussi,24.7,FALSE,Data_07846_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,B. Pertussi,24.15,FALSE,Data_07847_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,27.48,FALSE,Data_07848_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,B. Pertussi,24.92,FALSE,Data_07849_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Burnetii,27.81,FALSE,Data_07769_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Burnetii,27.65,FALSE,Data_07770_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,29.57,FALSE,Data_07771_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.12,FALSE,Data_07772_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.01,FALSE,Data_07773_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.85,FALSE,Data_07774_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.37,FALSE,Data_07775_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Burnetii,27.81,FALSE,Data_07850_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Burnetii,27.65,FALSE,Data_07851_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,29.57,FALSE,Data_07852_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.12,FALSE,Data_07853_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.01,FALSE,Data_07854_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.85,FALSE,Data_07855_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Burnetii,30.37,FALSE,Data_07856_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,29.56,FALSE,Data_07776_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,29.54,FALSE,Data_07777_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,29.86,FALSE,Data_07778_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP1,31.77,FALSE,Data_07779_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP1,30.28,FALSE,Data_07780_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,30.61,FALSE,Data_07781_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,31.81,FALSE,Data_07782_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,29.56,FALSE,Data_07857_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,29.54,FALSE,Data_07858_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,29.86,FALSE,Data_07859_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP1,31.77,FALSE,Data_07860_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP1,30.28,FALSE,Data_07861_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,30.61,FALSE,Data_07862_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP1,31.81,FALSE,Data_07863_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,31.26,FALSE,Data_07783_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,30.94,FALSE,Data_07784_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,31.18,FALSE,Data_07785_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,32.58,FALSE,Data_07786_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,32.34,FALSE,Data_07787_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP2,31.93,FALSE,Data_07788_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP2,34.24,FALSE,Data_07789_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,31.26,FALSE,Data_07864_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,30.94,FALSE,Data_07865_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,31.18,FALSE,Data_07866_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,32.58,FALSE,Data_07867_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. PneumoniaeP2,32.34,FALSE,Data_07868_15032022
3/15/2022,Hyba,omega,70,,,BW1_T1,w2,h2o,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP2,31.93,FALSE,Data_07869_15032022
3/15/2022,Hyba,omega,70,,,BW1_T1,w2,h2o,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. PneumoniaeP2,34.24,FALSE,Data_07870_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P1,29.46,FALSE,Data_07790_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P1,29.13,FALSE,Data_07791_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.21,FALSE,Data_07792_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.38,FALSE,Data_07793_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.63,FALSE,Data_07794_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,32.47,FALSE,Data_07795_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.75,FALSE,Data_07796_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P1,29.46,FALSE,Data_07871_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P1,29.13,FALSE,Data_07872_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.21,FALSE,Data_07873_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.38,FALSE,Data_07874_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.63,FALSE,Data_07875_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,32.47,FALSE,Data_07876_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P1,30.75,FALSE,Data_07877_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P2,29.41,FALSE,Data_07797_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P2,28.78,FALSE,Data_07798_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.51,FALSE,Data_07799_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.4,FALSE,Data_07800_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.8,FALSE,Data_07801_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,31.52,FALSE,Data_07802_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,30.47,FALSE,Data_07803_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P2,29.41,FALSE,Data_07878_15032022
3/15/2022,Hyba,omega,70,,,,,,,Swab,Omega,,,Yes (Omega),SLX,70C for 15min,DNA,C. Psittaci-P2,28.78,FALSE,Data_07879_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.51,FALSE,Data_07880_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.4,FALSE,Data_07881_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,29.8,FALSE,Data_07882_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,31.52,FALSE,Data_07883_15032022
3/15/2022,Hyba,v139-10,,AP45S:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,C. Psittaci-P2,30.47,FALSE,Data_07884_15032022
3/15/2022,Hyba,v139-10,,AP45:CS25-1,20,BW1_T1,w2,h2o,,Swab,,200,,,,,DNA,L. Pneumonphila,29.02,FALSE,Data_07804_15032022
